40; 48; 6; 42; 73; 75; 43; 30; 14; 51; 49; 24; 26; 34; 80; 
38; 69; 8; 67; 65; 64; 95; 70; 65; 18; 69; 81; 16; 72; 68; 
84; 75; 77; 98; 52; 42; 60; 4; 54; 53; 26; 21; 80; 23; 8; 
55; 44; 10; 17; 6; 62; 45; 98; 20; 37; 84; 99; 62; 98; 94; 
62; 65; 69; 54; 14; 37; 68; 63; 66; 83; 32; 88; 9; 50; 86; 
13; 46; 93; 39; 20; 84; 79; 72; 61; 47; 40; 53; 1; 16; 31; 
59; 1; 100; 69; 56; 11; 52; 9; 70; 37; 20; 15; 3; 43; 33; 
32; 24; 13; 65; 48; 83; 18; 62; 23; 55; 95; 16; 32; 22; 55; 
8; 92; 69; 47; 18; 76; 44; 75; 31; 83; 50; 5; 72; 6; 62; 
51; 82; 89; 56; 79; 87; 63; 29; 29; 3; 55; 9; 93; 36; 31; 
19; 36; 52; 17; 12; 91; 60; 53; 30; 14; 75; 5; 28; 55; 93; 
13; 99; 1; 50; 32; 23; 20; 47; 87; 19; 21; 54; 69; 8; 47; 
63; 35; 65; 30; 56; 43; 21; 34; 39; 48; 70; 20; 7; 89; 17; 
17; 67; 71; 18; 84; 23; 25; 57; 15; 33; 79; 65; 62; 1; 15; 
71; 100; 82; 37; 75; 62; 23; 49; 34; 90; 66; 11; 55; 1; 48; 
10; 55; 34; 95; 94; 60; 7; 30; 88; 95; 41; 65; 100; 86; 100; 
18; 44; 49; 24; 91; 80; 82; 53; 63; 42; 80; 62; 33; 92; 53; 
89; 62; 100; 11; 3; 12; 15; 53; 66; 35; 54; 31; 9; 44; 50; 
55; 67; 26; 44; 56; 4; 56; 17; 93; 13; 90; 96; 4; 7; 32; 
23; 25; 68; 89; 35; 77; 2; 42; 53; 16; 24; 77; 65; 75; 67; 
29; 65; 28; 10; 4; 51; 95; 47; 21; 48; 81; 35; 5; 6; 8; 
20; 12; 65; 71; 97; 85; 59; 10; 99; 69; 2; 49; 3; 78; 75; 
93; 8; 97; 44; 31; 47; 62; 81; 98; 2; 84; 24; 89; 87; 20; 
89; 54; 82; 76; 82; 14; 70; 89; 57; 8; 20; 82; 71; 25; 57; 
60; 31; 6; 40; 82; 64; 95; 4; 58; 51; 65; 52; 75; 23; 46; 
73; 14; 67; 64; 100; 32; 38; 31; 65; 50; 99; 24; 44; 80; 83; 
100; 60; 16; 21; 31; 65; 34; 80; 82; 19; 93; 56; 95; 65; 53; 
22; 24; 44; 33; 30; 92; 98; 65; 24; 57; 36; 88; 95; 75; 52; 
67; 71; 1; 58; 90; 53; 54; 25; 21; 65; 72; 34; 91; 3; 86; 
22; 47; 84; 54; 22; 27; 80; 40; 45; 62; 49; 36; 81; 3; 80; 
75; 42; 8; 47; 25; 52; 73; 39; 21; 96; 85; 83; 94; 46; 47; 
2; 17; 46; 79; 3; 60; 70; 13; 23; 94; 52; 31; 21; 50; 65; 
18; 34; 34; 38; 10; 42; 3; 42; 2; 72; 7; 49; 60; 57; 44; 
3; 27; 93; 48; 22; 71; 23; 79; 83; 98; 78; 8; 40; 100; 83; 
28; 20; 90; 5; 66; 2; 21; 53; 32; 48; 49; 98; 39; 80; 85; 
8; 21; 65; 33; 82; 7; 53; 35; 82; 95; 34; 72; 78; 52; 80; 
62; 96; 21; 34; 39; 57; 65; 73; 65; 100; 35; 38; 22; 91; 63; 
34; 68; 52; 49; 88; 6; 46; 6; 8; 5; 58; 83; 60; 41; 49; 
21; 20; 16; 19; 19; 83; 33; 75; 89; 68; 79; 10; 69; 91; 57; 
58; 2; 50; 70; 13; 1; 44; 58; 70; 13; 29; 39; 99; 43; 83; 
2; 45; 34; 5; 38; 46; 94; 3; 16; 46; 24; 29; 86; 48; 70; 
21; 9; 63; 67; 16; 14; 42; 21; 13; 40; 37; 29; 43; 28; 15; 
56; 16; 59; 72; 77; 6; 49; 79; 55; 37; 31; 86; 32; 44; 86; 
26; 44; 74; 64; 30; 8; 77; 28; 3; 96; 91; 89; 91; 68; 59; 
12; 32; 82; 35; 12; 100; 9; 88; 80; 66; 45; 47; 83; 3; 55; 
48; 20; 23; 62; 88; 8; 4; 68; 65; 68; 22; 23; 97; 53; 76; 
79; 71; 56; 74; 68; 56; 4; 12; 66; 30; 15; 84; 33; 31; 52; 
9; 92; 93; 50; 64; 66; 85; 1; 87; 11; 23; 11; 41; 81; 81; 
100; 48; 38; 75; 91; 15; 19; 79; 36; 68; 39; 97; 30; 9; 79; 
55; 38; 12; 70; 24; 79; 9; 52; 19; 53; 9; 80; 63; 36; 36; 
99; 69; 14; 31; 21; 14; 5; 77; 46; 15; 92; 37; 46; 43; 34; 
1; 42; 61; 20; 57; 63; 44; 12; 81; 29; 8; 86; 1; 21; 5; 
68; 61; 68; 38; 58; 74; 93; 76; 7; 36; 14; 54; 20; 17; 26; 
39; 26; 31; 70; 66; 88; 90; 82; 97; 27; 21; 13; 21; 61; 95; 
65; 6; 77; 22; 1; 16; 89; 64; 40; 22; 84; 97; 42; 7; 35; 
38; 15; 66; 18; 12; 40; 7; 28; 45; 79; 4; 79; 84; 83; 94; 
98; 59; 56; 22; 73; 3; 13; 95; 83; 89; 67; 67; 80; 88; 15; 
29; 90; 54; 73; 46; 39; 71; 60; 54; 57; 81; 10; 96; 16; 48; 
60; 19; 5; 82; 22; 7; 59; 17; 57; 87; 12; 9; 22; 39; 83; 
73; 89; 85; 33; 63; 68; 27; 67; 29; 81; 36; 94; 34; 74; 54; 
26; 15; 95; 39; 33; 46; 83; 96; 40; 52; 12; 44; 28; 68; 54; 
3; 66; 27; 59; 92; 64; 8; 64; 48; 33; 30; 24; 36; 73; 12; 
97; 5; 50; 49; 36; 24; 71; 13; 83; 22; 70; 96; 19; 18; 6; 
78; 89; 39; 44; 95; 41; 80; 23; 22; 81; 37; 30; 61; 68; 48; 
8; 12; 54; 78; 67; 75; 93; 73; 99; 30; 74; 75; 79; 100; 50; 
25; 99; 84; 49; 5; 33; 49; 84; 18; 5; 99; 95; 67; 40; 27; 
94; 35; 96; 36; 81; 92; 1; 29; 47; 5; 77; 17; 40; 83; 27; 
41; 60; 52; 31; 40; 16; 56; 77; 76; 12; 30; 48; 45; 10; 45; 
81; 80; 45; 12; 12; 6; 74; 79; 65; 79; 53; 18; 49; 14; 81; 
44; 76; 55; 49; 45; 17; 48; 16; 77; 29; 81; 100; 32; 49; 30; 
30; 63; 72; 91; 98; 5; 66; 49; 33; 88; 94; 68; 21; 70; 90; 
49; 70; 37; 68; 9; 2; 98; 79; 31; 35; 94; 92; 59; 84; 27; 
91; 52; 44; 42; 6; 74; 88; 40; 16; 1; 38; 98; 36; 61; 11; 
58; 1; 99; 25; 7; 86; 76; 55; 97; 15; 25; 55; 90; 78; 83; 
81; 45; 37; 2; 62; 26; 33; 2; 60; 27; 71; 58; 17; 46; 40; 
49; 56; 14; 18; 30; 67; 60; 47; 79; 83; 68; 42; 6; 74; 42; 
56; 61; 67; 1; 14; 97; 21; 53; 44; 90; 13; 88; 55; 20; 6; 
43; 36; 1; 35; 10; 45; 12; 84; 72; 25; 24; 63; 60; 68; 47; 
94; 33; 37; 9; 61; 50; 11; 67; 85; 70; 63; 56; 20; 12; 24; 
80; 46; 53; 58; 81; 21; 42; 65; 56; 61; 86; 90; 84; 6; 13; 
44; 90; 98; 60; 41; 2; 48; 70; 12; 57; 63; 98; 63; 52; 97; 
11; 81; 77; 63; 33; 34; 61; 58; 26; 88; 54; 56; 6; 94; 54; 
21; 79; 68; 9; 85; 78; 53; 81; 91; 71; 81; 72; 33; 19; 55; 
76; 47; 5; 36; 78; 58; 54; 86; 4; 81; 74; 92; 70; 66; 68; 
15; 100; 91; 42; 26; 43; 9; 55; 55; 29; 7; 46; 73; 55; 20; 
60; 71; 94; 2; 46; 51; 65; 3; 56; 80; 79; 74; 86; 33; 33; 
36; 98; 3; 43; 85; 50; 27; 56; 61; 88; 53; 31; 27; 95; 93; 
42; 85; 70; 39; 10; 39; 85; 34; 90; 62; 36; 63; 17; 46; 97; 
89; 97; 72; 1; 73; 86; 38; 78; 50; 36; 17; 96; 75; 27; 48; 
38; 25; 69; 22; 44; 56; 90; 86; 32; 83; 43; 76; 46; 52; 31; 
49; 25; 62; 92; 91; 91; 61; 14; 47; 20; 89; 100; 16; 68; 23; 
52; 1; 51; 69; 88; 17; 47; 81; 16; 18; 81; 60; 85; 91; 89; 
74; 29; 98; 52; 74; 33; 78; 59; 28; 55; 11; 47; 18; 98; 20; 
31; 39; 47; 51; 2; 9; 84; 4; 42; 91; 16; 92; 14; 74; 5; 
40; 45; 93; 54; 33; 59; 75; 40; 19; 66; 73; 41; 67; 2; 94; 
36; 88; 97; 70; 64; 81; 99; 52; 23; 41; 1; 20; 27; 47; 45; 
49; 26; 100; 10; 53; 55; 64; 51; 33; 9; 100; 79; 84; 95; 79; 
14; 41; 17; 44; 7; 13; 67; 12; 81; 91; 79; 82; 29; 34; 9; 
75; 3; 37; 36; 89; 73; 86; 36; 60; 78; 50; 24; 43; 42; 14; 
34; 70; 43; 62; 81; 56; 56; 38; 31; 80; 94; 66; 47; 77; 29; 
52; 14; 98; 53; 73; 39; 13; 82; 61; 36; 100; 1; 92; 10; 34; 
84; 42; 9; 12; 50; 39; 52; 52; 73; 11; 28; 76; 36; 37; 43; 
100; 58; 11; 49; 93; 97; 35; 7; 82; 64; 77; 4; 29; 48; 12; 
45; 100; 5; 100; 81; 58; 77; 50; 22; 4; 33; 32; 8; 28; 5; 
87; 83; 65; 3; 57; 87; 3; 40; 29; 8; 98; 59; 11; 20; 50; 
30; 86; 7; 32; 43; 88; 6; 16; 37; 40; 16; 4; 20; 27; 21; 
54; 51; 73; 48; 35; 72; 48; 92; 86; 10; 40; 47; 39; 96; 57; 
91; 69; 29; 22; 71; 60; 12; 71; 63; 85; 49; 48; 72; 92; 19; 
58; 87; 7; 47; 39; 84; 77; 70; 84; 67; 42; 90; 7; 70; 75; 
26; 13; 94; 58; 52; 55; 53; 51; 16; 40; 21; 85; 15; 92; 64; 
92; 10; 36; 8; 29; 97; 49; 33; 13; 80; 27; 81; 40; 26; 7; 
31; 45; 17; 71; 13; 6; 58; 10; 5; 80; 54; 11; 100; 34; 58; 
10; 39; 44; 51; 37; 18; 12; 77; 31; 54; 82; 43; 67; 21; 15; 
41; 69; 33; 80; 98; 33; 3; 48; 61; 91; 44; 41; 26; 4; 91; 
17; 61; 99; 97; 85; 48; 50; 77; 55; 7; 76; 11; 48; 38; 83; 
8; 12; 58; 51; 68; 26; 100; 69; 45; 57; 35; 94; 36; 21; 45; 
44; 59; 25; 6; 79; 74; 45; 25; 58; 23; 95; 99; 69; 72; 42; 
38; 31; 58; 15; 43; 81; 45; 38; 12; 10; 7; 61; 13; 2; 83; 
28; 58; 46; 84; 7; 55; 50; 31; 25; 25; 97; 89; 71; 61; 54; 
65; 30; 53; 92; 91; 3; 62; 33; 58; 79; 85; 96; 20; 15; 84; 
45; 84; 54; 38; 22; 77; 18; 97; 47; 50; 1; 64; 16; 46; 56; 
40; 87; 39; 15; 86; 85; 38; 12; 96; 9; 37; 55; 96; 36; 57; 
7; 66; 41; 19; 31; 32; 25; 3; 63; 41; 79; 69; 1; 19; 98; 
56; 89; 98; 91; 88; 29; 98; 50; 8; 59; 77; 34; 61; 73; 59; 
73; 2; 14; 12; 15; 60; 55; 56; 62; 78; 89; 93; 98; 87; 18; 
9; 47; 100; 67; 73; 24; 82; 4; 83; 100; 92; 16; 29; 40; 22; 
69; 89; 3; 98; 36; 66; 90; 92; 10; 27; 41; 1; 34; 62; 36; 
52; 30; 66; 67; 18; 81; 19; 56; 8; 20; 77; 26; 15; 74; 76; 
3; 28; 43; 83; 39; 38; 96; 99; 44; 57; 48; 28; 94; 29; 62; 
56; 44; 68; 79; 59; 83; 25; 28; 74; 71; 18; 49; 55; 80; 57; 
26; 18; 50; 3; 62; 92; 64; 14; 55; 65; 63; 33; 57; 52; 86; 
46; 10; 10; 48; 47; 39; 39; 26; 38; 96; 19; 75; 92; 63; 65; 
18; 97; 59; 63; 50; 51; 28; 93; 34; 65; 48; 79; 52; 71; 69; 
94; 32; 43; 13; 98; 98; 70; 99; 91; 24; 72; 32; 18; 98; 43; 
50; 8; 17; 24; 14; 30; 47; 53; 96; 92; 89; 48; 28; 100; 75; 
51; 76; 70; 72; 69; 64; 19; 27; 79; 36; 78; 17; 13; 56; 79; 
2; 53; 42; 11; 36; 50; 82; 57; 89; 60; 38; 96; 2; 42; 94; 
6; 23; 21; 82; 69; 95; 39; 75; 100; 74; 64; 40; 21; 6; 91; 
77; 62; 5; 8; 79; 18; 75; 47; 60; 31; 63; 8; 86; 14; 63; 
80; 71; 15; 10; 97; 55; 50; 64; 55; 29; 91; 9; 100; 9; 15; 
46; 42; 63; 7; 99; 31; 74; 98; 22; 70; 55; 19; 43; 1; 12; 
1; 95; 18; 10; 56; 30; 48; 19; 66; 51; 86; 7; 18; 6; 83; 
69; 48; 54; 23; 69; 62; 18; 94; 33; 79; 34; 3; 8; 38; 71; 
3; 13; 6; 19; 24; 20; 73; 12; 76; 54; 76; 20; 11; 72; 78; 
82; 82; 22; 65; 76; 6; 20; 62; 72; 21; 33; 11; 70; 64; 38; 
52; 52; 6; 67; 88; 17; 5; 92; 26; 27; 3; 73; 44; 68; 84; 
40; 47; 49; 27; 15; 49; 22; 27; 3; 81; 90; 12; 14; 97; 99; 
99; 22; 65; 61; 99; 39; 11; 96; 18; 63; 55; 93; 44; 14; 67; 
58; 90; 81; 25; 50; 20; 95; 25; 91; 69; 99; 25; 84; 76; 21; 
86; 71; 48; 20; 57; 76; 4; 73; 16; 88; 6; 85; 60; 72; 31; 
6; 52; 26; 80; 68; 96; 31; 15; 96; 84; 24; 44; 91; 43; 10; 
99; 16; 12; 56; 41; 71; 100; 75; 47; 77; 38; 14; 10; 21; 97; 
37; 32; 14; 60; 17; 68; 80; 24; 34; 98; 21; 58; 59; 22; 56; 
44; 63; 15; 72; 42; 45; 44; 91; 62; 63; 11; 35; 74; 21; 74; 
87; 58; 24; 20; 28; 50; 46; 27; 6; 69; 92; 68; 46; 28; 50; 
93; 29; 54; 68; 43; 22; 37; 15; 17; 53; 11; 4; 36; 32; 55; 
49; 21; 52; 58; 33; 81; 57; 55; 45; 60; 37; 31; 72; 17; 14; 
93; 29; 22; 11; 22; 37; 55; 4; 60; 72; 58; 93; 95; 25; 7; 
38; 93; 54; 65; 4; 47; 91; 73; 22; 33; 30; 73; 19; 21; 44; 
78; 31; 98; 62; 16; 85; 28; 50; 100; 23; 84; 43; 1; 62; 13; 
4; 34; 6; 89; 29; 95; 26; 35; 7; 83; 65; 23; 98; 19; 92; 
53; 34; 93; 64; 46; 19; 8; 88; 47; 79; 36; 32; 44; 97; 78; 
21; 87; 99; 67; 1; 42; 61; 62; 67; 3; 77; 27; 100; 18; 12; 
45; 49; 69; 95; 76; 41; 5; 99; 2; 43; 89; 87; 13; 37; 36; 
75; 99; 93; 99; 23; 4; 61; 29; 94; 4; 90; 64; 37; 97; 65; 
84; 44; 12; 57; 38; 43; 94; 58; 48; 79; 5; 79; 13; 47; 77; 
8; 65; 86; 9; 47; 38; 71; 51; 8; 61; 1; 9; 76; 56; 26; 
1; 6; 5; 71; 64; 21; 69; 25; 19; 27; 58; 41; 50; 28; 82; 
7; 78; 100; 50; 77; 35; 66; 72; 29; 87; 92; 70; 17; 7; 12; 
48; 94; 60; 21; 28; 31; 17; 61; 80; 79; 23; 92; 36; 11; 73; 
53; 50; 71; 83; 16; 8; 5; 31; 51; 73; 83; 69; 78; 77; 58; 
68; 35; 76; 55; 88; 40; 81; 14; 10; 4; 48; 47; 34; 77; 45; 
93; 65; 10; 79; 62; 5; 62; 54; 85; 18; 69; 57; 70; 79; 71; 
85; 20; 33; 40; 87; 94; 27; 6; 73; 80; 59; 22; 89; 18; 37; 
46; 5; 65; 87; 88; 39; 17; 26; 68; 84; 49; 44; 69; 40; 78; 
42; 22; 11; 20; 65; 16; 59; 78; 76; 46; 3; 7; 94; 72; 59; 
99; 30; 75; 65; 61; 11; 15; 80; 68; 56; 4; 23; 81; 60; 58; 
10; 78; 79; 42; 34; 89; 81; 2; 87; 17; 63; 42; 68; 69; 81; 
74; 73; 60; 39; 52; 80; 68; 12; 22; 63; 31; 21; 29; 50; 49; 
79; 41; 3; 72; 85; 89; 26; 27; 24; 35; 46; 9; 72; 49; 39; 
34; 20; 51; 85; 79; 71; 97; 71; 75; 63; 54; 44; 98; 75; 15; 
94; 70; 8; 17; 50; 2; 16; 45; 72; 71; 8; 51; 10; 15; 56; 
55; 8; 52; 13; 56; 33; 45; 34; 38; 33; 48; 100; 98; 99; 52; 
29; 53; 2; 79; 52; 39; 45; 89; 4; 96; 4; 47; 99; 73; 61; 
59; 45; 80; 68; 57; 74; 60; 31; 70; 4; 11; 83; 41; 2; 47; 
52; 94; 11; 17; 83; 29; 95; 87; 50; 37; 66; 33; 28; 90; 61; 
89; 48; 80; 25; 87; 82; 20; 15; 72; 65; 2; 42; 93; 91; 49; 
98; 88; 42; 72; 22; 18; 71; 30; 49; 96; 47; 97; 52; 8; 18; 
85; 68; 32; 28; 11; 23; 78; 42; 97; 46; 75; 89; 96; 66; 74; 
64; 29; 84; 86; 75; 38; 12; 32; 13; 44; 41; 54; 82; 74; 84; 
16; 98; 34; 98; 86; 67; 16; 23; 32; 5; 41; 21; 50; 77; 45; 
78; 23; 71; 72; 15; 72; 61; 11; 3; 35; 82; 47; 12; 50; 72; 
20; 88; 31; 95; 36; 51; 98; 78; 63; 57; 45; 71; 67; 68; 100; 
58; 69; 89; 20; 50; 54; 56; 39; 14; 45; 81; 83; 9; 5; 37; 
100; 93; 23; 62; 64; 81; 99; 76; 76; 100; 76; 62; 17; 86; 7; 
5; 78; 80; 96; 95; 82; 65; 67; 59; 34; 68; 70; 40; 20; 35; 
28; 93; 7; 9; 51; 81; 75; 41; 19; 29; 41; 83; 2; 4; 28; 
53; 33; 46; 56; 43; 21; 68; 91; 51; 88; 7; 78; 36; 99; 43; 
74; 98; 11; 68; 64; 80; 23; 46; 16; 10; 89; 18; 1; 58; 67; 
85; 14; 41; 82; 47; 45; 18; 54; 81; 73; 4; 92; 25; 11; 39; 
27; 23; 25; 33; 34; 21; 46; 77; 89; 79; 67; 52; 8; 78; 79; 
49; 81; 12; 35; 80; 73; 77; 69; 83; 85; 52; 34; 57; 75; 56; 
60; 35; 76; 74; 25; 89; 82; 58; 22; 22; 91; 98; 60; 12; 96; 
18; 40; 99; 56; 33; 47; 86; 86; 36; 81; 89; 43; 31; 44; 5; 
41; 62; 13; 57; 60; 14; 26; 37; 70; 76; 19; 62; 77; 81; 91; 
54; 46; 14; 47; 66; 22; 16; 54; 61; 2; 8; 89; 95; 35; 40; 
13; 13; 3; 32; 39; 52; 8; 93; 72; 86; 94; 42; 18; 96; 9; 
90; 72; 8; 25; 21; 65; 76; 13; 73; 28; 68; 20; 4; 100; 51; 
11; 21; 3; 76; 76; 29; 14; 54; 15; 77; 87; 78; 55; 82; 34; 
34; 61; 52; 27; 81; 33; 16; 69; 26; 63; 20; 94; 84; 16; 25; 
10; 67; 57; 86; 36; 58; 5; 79; 9; 62; 75; 21; 36; 48; 71; 
20; 76; 86; 54; 12; 68; 6; 39; 74; 12; 20; 33; 2; 94; 43; 
62; 43; 52; 56; 42; 5; 10; 32; 72; 95; 77; 40; 14; 17; 25; 
26; 41; 58; 63; 5; 8; 4; 15; 57; 81; 84; 30; 58; 98; 2; 
21; 69; 91; 85; 10; 66; 62; 75; 31; 61; 51; 64; 49; 11; 49; 
42; 83; 32; 38; 10; 52; 59; 7; 21; 64; 69; 61; 22; 46; 64; 
41; 48; 11; 33; 30; 32; 31; 54; 96; 61; 9; 69; 81; 64; 73; 
16; 96; 70; 86; 78; 7; 85; 19; 36; 86; 36; 23; 91; 27; 83; 
52; 14; 29; 68; 25; 11; 3; 83; 36; 77; 21; 62; 7; 97; 79; 
68; 35; 32; 3; 39; 83; 65; 41; 22; 67; 8; 94; 28; 60; 34; 
57; 73; 9; 8; 11; 94; 37; 60; 95; 23; 24; 82; 82; 61; 36; 
65; 47; 3; 44; 73; 89; 76; 100; 17; 100; 78; 28; 55; 7; 49; 
28; 27; 53; 41; 1; 78; 43; 50; 44; 99; 96; 16; 80; 80; 12; 
5; 58; 56; 55; 51; 19; 4; 44; 81; 39; 28; 78; 40; 91; 5; 
41; 79; 25; 61; 54; 86; 23; 7; 88; 61; 3; 100; 25; 42; 75; 
95; 22; 99; 36; 18; 55; 41; 85; 85; 42; 86; 30; 52; 53; 34; 
32; 93; 88; 10; 60; 68; 77; 54; 31; 29; 92; 70; 88; 44; 79; 
64; 86; 98; 83; 92; 86; 31; 85; 76; 65; 48; 31; 35; 10; 41; 
36; 26; 2; 69; 79; 3; 94; 21; 37; 2; 2; 22; 81; 1; 57; 
34; 68; 42; 72; 43; 70; 81; 40; 32; 11; 17; 37; 25; 13; 69; 
92; 70; 95; 28; 90; 87; 59; 84; 69; 63; 58; 61; 72; 19; 88; 
14; 100; 67; 23; 26; 50; 16; 68; 100; 90; 25; 48; 56; 89; 68; 
46; 26; 94; 79; 3; 62; 35; 89; 76; 35; 90; 71; 8; 8; 80; 
76; 56; 57; 7; 74; 24; 38; 76; 67; 25; 79; 11; 33; 65; 68; 
38; 48; 19; 92; 38; 97; 67; 38; 2; 25; 54; 27; 34; 92; 51; 
87; 47; 74; 59; 74; 100; 52; 31; 91; 57; 6; 72; 37; 61; 44; 
76; 38; 36; 99; 80; 70; 95; 27; 31; 40; 22; 64; 16; 84; 99; 
70; 12; 97; 100; 83; 7; 86; 97; 39; 5; 92; 85; 98; 34; 98; 
51; 6; 23; 90; 2; 71; 69; 44; 96; 62; 79; 53; 40; 34; 99; 
46; 51; 30; 38; 75; 32; 91; 21; 51; 25; 10; 57; 42; 97; 7; 
72; 87; 49; 89; 30; 95; 88; 42; 29; 18; 91; 69; 68; 33; 23; 
63; 59; 18; 52; 72; 54; 49; 70; 24; 33; 87; 79; 62; 24; 9; 
1; 37; 44; 2; 11; 14; 95; 2; 83; 30; 22; 100; 78; 52; 65; 
88; 88; 51; 72; 10; 80; 62; 14; 66; 59; 57; 11; 21; 93; 2; 
8; 44; 36; 84; 70; 65; 82; 19; 32; 67; 67; 32; 10; 59; 35; 
32; 2; 53; 26; 34; 90; 68; 89; 26; 52; 23; 23; 62; 18; 53; 
10; 39; 31; 96; 51; 75; 60; 2; 76; 3; 28; 29; 35; 92; 45; 
18; 5; 97; 16; 17; 54; 31; 16; 43; 1; 16; 36; 56; 32; 26; 
79; 3; 65; 39; 28; 37; 49; 80; 72; 47; 46; 23; 88; 29; 68; 
50; 25; 37; 44; 33; 65; 91; 15; 88; 3; 47; 59; 91; 96; 64; 
97; 35; 42; 68; 96; 53; 92; 50; 30; 94; 75; 23; 4; 34; 74; 
7; 57; 82; 60; 24; 27; 82; 56; 45; 94; 47; 23; 60; 34; 7; 
38; 84; 20; 67; 47; 58; 54; 78; 33; 88; 72; 52; 61; 3; 98; 
60; 28; 70; 87; 12; 7; 83; 16; 56; 46; 16; 95; 78; 40; 14; 
60; 57; 61; 64; 25; 35; 90; 91; 15; 9; 86; 79; 64; 19; 65; 
1; 36; 22; 13; 75; 65; 20; 62; 38; 26; 82; 53; 91; 33; 67; 
30; 26; 72; 52; 57; 43; 45; 63; 34; 34; 35; 83; 72; 10; 57; 
52; 5; 35; 67; 91; 10; 30; 28; 57; 61; 53; 53; 24; 80; 76; 
76; 67; 84; 66; 17; 84; 39; 94; 88; 8; 28; 83; 42; 83; 4; 
58; 21; 89; 43; 23; 9; 96; 34; 58; 71; 77; 52; 33; 69; 34; 
63; 20; 14; 83; 67; 72; 25; 70; 70; 69; 1; 32; 76; 38; 40; 
9; 71; 47; 100; 75; 8; 51; 27; 12; 93; 96; 59; 14; 30; 45; 
6; 2; 30; 78; 24; 33; 19; 91; 43; 61; 90; 95; 29; 23; 94; 
96; 40; 66; 41; 48; 31; 38; 64; 70; 30; 56; 31; 40; 75; 30; 
72; 37; 72; 49; 26; 95; 60; 14; 35; 31; 35; 38; 96; 81; 63; 
51; 33; 3; 4; 89; 92; 14; 25; 26; 86; 24; 88; 51; 49; 25; 
92; 7; 6; 45; 55; 89; 6; 63; 86; 97; 65; 80; 45; 4; 95; 
34; 27; 67; 46; 41; 68; 55; 46; 57; 91; 87; 59; 58; 34; 9; 
22; 64; 25; 2; 15; 17; 43; 17; 83; 2; 89; 64; 83; 83; 33; 
68; 99; 63; 75; 7; 45; 85; 22; 35; 38; 52; 77; 44; 100; 38; 
93; 79; 30; 8; 11; 11; 37; 82; 100; 50; 67; 63; 46; 74; 10; 
98; 55; 97; 68; 68; 96; 86; 78; 59; 35; 21; 56; 88; 18; 99; 
78; 70; 75; 60; 5; 34; 30; 38; 90; 98; 62; 75; 88; 66; 96; 
90; 94; 3; 35; 67; 83; 57; 53; 89; 93; 59; 67; 2; 33; 97; 
86; 39; 52; 25; 22; 32; 36; 74; 85; 19; 99; 95; 13; 37; 13; 
49; 32; 14; 6; 77; 21; 19; 51; 29; 27; 49; 97; 45; 90; 13; 
23; 82; 98; 3; 92; 19; 48; 60; 66; 48; 41; 62; 100; 36; 1; 
14; 7; 50; 49; 88; 55; 88; 81; 64; 12; 73; 85; 20; 39; 41; 
36; 23; 13; 12; 94; 88; 92; 32; 79; 48; 24; 27; 61; 30; 84; 
65; 91; 29; 25; 10; 56; 70; 86; 60; 51; 50; 94; 56; 9; 71; 
11; 48; 9; 63; 56; 30; 93; 19; 50; 48; 17; 78; 100; 8; 49; 
93; 36; 2; 81; 52; 7; 52; 45; 94; 68; 38; 95; 30; 66; 72; 
3; 26; 25; 61; 34; 85; 82; 77; 80; 54; 42; 87; 68; 9; 92; 
62; 10; 37; 49; 7; 36; 51; 61; 33; 78; 81; 36; 24; 85; 84; 
27; 54; 4; 45; 28; 32; 45; 58; 38; 9; 6; 6; 70; 86; 11; 
30; 43; 86; 88; 20; 32; 33; 60; 14; 28; 21; 30; 83; 25; 92; 
1; 39; 9; 85; 71; 28; 69; 93; 39; 45; 64; 2; 67; 55; 84; 
92; 89; 7; 10; 100; 90; 92; 16; 66; 46; 30; 91; 99; 91; 60; 
34; 45; 72; 3; 17; 15; 89; 55; 21; 44; 49; 75; 36; 47; 53; 
65; 65; 1; 24; 16; 79; 24; 45; 82; 27; 44; 24; 99; 42; 88; 
33; 4; 60; 99; 12; 4; 10; 81; 82; 1; 93; 25; 29; 87; 95; 
81; 77; 55; 49; 9; 63; 63; 44; 17; 72; 70; 63; 58; 63; 75; 
9; 48; 93; 94; 99; 38; 98; 15; 52; 42; 9; 60; 4; 97; 88; 
74; 96; 47; 70; 11; 12; 44; 90; 71; 37; 43; 56; 36; 50; 96; 
96; 72; 5; 50; 7; 52; 6; 22; 22; 64; 79; 7; 59; 90; 52; 
59; 55; 98; 100; 42; 6; 64; 77; 78; 37; 65; 40; 48; 25; 56; 
92; 63; 33; 82; 89; 39; 6; 64; 50; 15; 53; 57; 40; 88; 83; 
45; 26; 67; 52; 6; 77; 26; 97; 1; 2; 76; 99; 95; 27; 98; 
34; 10; 59; 37; 52; 48; 97; 82; 87; 72; 8; 78; 65; 5; 22; 
76; 29; 91; 34; 93; 1; 63; 1; 74; 8; 95; 97; 93; 38; 61; 
41; 2; 11; 42; 45; 60; 79; 22; 34; 45; 25; 70; 41; 34; 31; 
5; 65; 68; 99; 37; 64; 93; 92; 40; 68; 12; 62; 75; 26; 84; 
5; 65; 59; 95; 85; 80; 95; 2; 52; 29; 35; 42; 13; 19; 100; 
31; 32; 15; 98; 48; 66; 39; 12; 59; 83; 66; 36; 41; 44; 99; 
